335	-4.12093	-4.12093	-4.12094	1.40583
336	-4.12237	-4.12237	-4.12238	1.40419
337	-4.12382	-4.12382	-4.12383	1.40256
338	-4.12526	-4.12526	-4.12526	1.40094
339	-4.12669	-4.12669	-4.1267	1.39932
340	-4.12812	-4.12812	-4.12813	1.3977
341	-4.12954	-4.12954	-4.12955	1.39609
342	-4.13096	-4.13096	-4.13097	1.39448
343	-4.13237	-4.13237	-4.13238	1.39288
344	-4.13378	-4.13378	-4.13379	1.39128
345	-4.13519	-4.13519	-4.1352	1.38969
346	-4.13659	-4.13659	-4.13659	1.3881
347	-4.13798	-4.13798	-4.13799	1.38651
348	-4.13937	-4.13937	-4.13938	1.38493
349	-4.14076	-4.14076	-4.14077	1.38336
350	-4.14214	-4.14214	-4.14215	1.38179
351	-4.14351	-4.14351	-4.14352	1.38022
352	-4.14489	-4.14489	-4.14489	1.37866
353	-4.14625	-4.14625	-4.14626	1.3771
354	-4.14761	-4.14762	-4.14762	1.37555
355	-4.14897	-4.14897	-4.14898	1.374
356	-4.15033	-4.15033	-4.15034	1.37246
357	-4.15168	-4.15168	-4.15168	1.37092
358	-4.15302	-4.15302	-4.15303	1.36938
359	-4.15436	-4.15436	-4.15437	1.36785
360	-4.1557	-4.1557	-4.1557	1.36632
361	-4.15703	-4.15703	-4.15704	1.3648
362	-4.15835	-4.15835	-4.15836	1.36328
363	-4.15968	-4.15968	-4.15968	1.36176
364	-4.16099	-4.16099	-4.161	1.36025
365	-4.16231	-4.16231	-4.16232	1.35875
366	-4.16362	-4.16362	-4.16363	1.35725
367	-4.16492	-4.16492	-4.16493	1.35575
368	-4.16622	-4.16622	-4.16623	1.35425
369	-4.16752	-4.16752	-4.16753	1.35276
370	-4.16881	-4.16881	-4.16882	1.35128
371	-4.1701	-4.1701	-4.17011	1.3498
372	-4.17138	-4.17138	-4.17139	1.34832
373	-4.17266	-4.17266	-4.17267	1.34685
374	-4.17394	-4.17394	-4.17395	1.34538
375	-4.17521	-4.17521	-4.17522	1.34391
376	-4.17648	-4.17648	-4.17648	1.34245
377	-4.17774	-4.17774	-4.17775	1.34099
378	-4.179	-4.179	-4.17901	1.33954
379	-4.18025	-4.18025	-4.18026	1.33809
380	-4.1815	-4.1815	-4.18151	1.33664
381	-4.18275	-4.18275	-4.18276	1.3352
382	-4.18399	-4.18399	-4.184	1.33376
383	-4.18523	-4.18523	-4.18524	1.33233
384	-4.18647	-4.18647	-4.18647	1.3309
385	-4.1877	-4.1877	-4.18771	1.32947
386	-4.18892	-4.18892	-4.18893	1.32805
387	-4.19015	-4.19015	-4.19015	1.32663
388	-4.19136	-4.19136	-4.19137	1.32522
389	-4.19258	-4.19258	-4.19259	1.32381
390	-4.19379	-4.19379	-4.1938	1.3224
391	-4.195	-4.195	-4.19501	1.321
392	-4.1962	-4.1962	-4.19621	1.3196
393	-4.1974	-4.1974	-4.19741	1.3182
394	-4.19859	-4.19859	-4.1986	1.31681
395	-4.19979	-4.19979	-4.1998	1.31542
396	-4.20097	-4.20097	-4.20098	1.31403
397	-4.20216	-4.20216	-4.20217	1.31265
398	-4.20334	-4.20334	-4.20335	1.31128
399	-4.20451	-4.20451	-4.20452	1.3099
400	-4.20569	-4.20569	-4.2057	1.30853
401	-4.20686	-4.20686	-4.20686	1.30716
402	-4.20802	-4.20802	-4.20803	1.3058
403	-4.20918	-4.20918	-4.20919	1.30444
404	-4.21034	-4.21034	-4.21035	1.30309
405	-4.21149	-4.21149	-4.2115	1.30173
406	-4.21264	-4.21264	-4.21265	1.30039
407	-4.21379	-4.21379	-4.2138	1.29904
408	-4.21493	-4.21493	-4.21494	1.2977
409	-4.21607	-4.21607	-4.21608	1.29636
410	-4.21721	-4.21721	-4.21722	1.29503
