2079	0.620698	-21.2376	0.00503179	-22.6412	0.87975	-21.3297	0.36966	-22.7258
2089	0.619473	-21.4285	0.00527251	-22.8453	0.878716	-21.5195	0.369276	-22.9306
2099	0.618237	-21.6201	0.00551756	-23.0505	0.877671	-21.7101	0.368894	-23.1364
2109	0.616991	-21.8126	0.005767	-23.2566	0.876613	-21.9015	0.368516	-23.3432
2119	0.615735	-22.0058	0.00602086	-23.4636	0.875544	-22.0937	0.368141	-23.551
2129	0.614468	-22.1998	0.00627919	-23.6717	0.874463	-22.2866	0.36777	-23.7597
2139	0.613191	-22.3946	0.00654206	-23.8807	0.873369	-22.4803	0.367403	-23.9694
2149	0.611903	-22.5902	0.0068095	-24.0907	0.872264	-22.6748	0.367039	-24.1801
2159	0.610605	-22.7865	0.00708156	-24.3016	0.871147	-22.8701	0.366679	-24.3917
2169	0.609297	-22.9837	0.00735828	-24.5135	0.870017	-23.0661	0.366323	-24.6043
2179	0.607978	-23.1816	0.00763973	-24.7264	0.868876	-23.2629	0.365971	-24.8179
2189	0.606648	-23.3802	0.00792593	-24.9403	0.867722	-23.4605	0.365622	-25.0325
2199	0.605308	-23.5797	0.00821695	-25.1551	0.866556	-23.6589	0.365278	-25.248
2209	0.603957	-23.7799	0.00851282	-25.3709	0.865377	-23.858	0.364937	-25.4645
2219	0.602595	-23.9809	0.00881359	-25.5876	0.864186	-24.0579	0.364601	-25.6819
2229	0.601223	-24.1826	0.0091193	-25.8054	0.862983	-24.2585	0.364268	-25.9003
2239	0.59984	-24.3851	0.00942999	-26.0241	0.861768	-24.4599	0.36394	-26.1197
2249	0.598446	-24.5884	0.00974572	-26.2437	0.860539	-24.6621	0.363616	-26.3401
2259	0.597041	-24.7924	0.0100665	-26.4644	0.859299	-24.865	0.363297	-26.5614
2269	0.595626	-24.9972	0.0103924	-26.6859	0.858046	-25.0687	0.362981	-26.7837
2279	0.5942	-25.2027	0.0107235	-26.9085	0.85678	-25.2732	0.36267	-27.0069
2289	0.592762	-25.409	0.0110598	-27.132	0.855501	-25.4784	0.362364	-27.2312
2299	0.591314	-25.616	0.0114013	-27.3565	0.85421	-25.6843	0.362062	-27.4564
2309	0.589855	-25.8238	0.011748	-27.582	0.852907	-25.891	0.361764	-27.6825
2319	0.588385	-26.0324	0.0121001	-27.8084	0.85159	-26.0985	0.361471	-27.9096
2329	0.586904	-26.2417	0.0124576	-28.0358	0.850261	-26.3066	0.361182	-28.1377
2339	0.585411	-26.4517	0.0128204	-28.2641	0.848919	-26.5156	0.360898	-28.3667
2349	0.583908	-26.6625	0.0131887	-28.4935	0.847564	-26.7253	0.360619	-28.5967
2359	0.582394	-26.874	0.0135624	-28.7237	0.846196	-26.9357	0.360344	-28.8277
2369	0.580868	-27.0863	0.0139416	-28.955	0.844815	-27.1469	0.360075	-29.0596
2379	0.579332	-27.2992	0.0143264	-29.1872	0.843422	-27.3588	0.35981	-29.2925
2389	0.577784	-27.513	0.0147167	-29.4203	0.842015	-27.5714	0.359549	-29.5264
2399	0.576225	-27.7275	0.0151126	-29.6545	0.840596	-27.7848	0.359294	-29.7612
2409	0.574655	-27.9427	0.0155142	-29.8896	0.839163	-27.9989	0.359043	-29.997
2419	0.573074	-28.1586	0.0159214	-30.1256	0.837718	-28.2137	0.358798	-30.2337
2429	0.571481	-28.3753	0.0163343	-30.3626	0.836259	-28.4293	0.358557	-30.4714
2439	0.569878	-28.5926	0.0167529	-30.6006	0.834788	-28.6456	0.358322	-30.7101
2449	0.568263	-28.8108	0.0171773	-30.8395	0.833303	-28.8626	0.358091	-30.9497
